DelinquentStatus,CustFICO,CustIncome,AcctOpenNoMonths,IntRate,CurrAcctBal,CreditOpenNoMonths,DaysToPmtDue,InqLst6Mos,NoLatePmtLst2Yrs,PublicRecords,CreditPurpose
0,687,80108,66,0.1496,13843,6,38,3,1,0,DebtConsol
0,792,79901,31,0.0788,0,6,0,0,0,0,DebtConsol
0,732,79901,73,0.16,33107,6,98,1,0,0,DebtConsol
0,707,79901,56,0.1322,63861,6,65,0,0,0,DebtConsol
0,692,79816,39,0.1322,156752,6,79,0,0,0,DebtConsol
0,727,79552,26,0.0988,18111,6,69,0,0,0,DebtConsol
0,767,79302,66,0.1183,5444,6,9,0,0,0,DebtConsol
0,697,79302,51,0.1496,45410,6,41,0,0,0,DebtConsol
0,662,79119,37,0.1861,35447,6,96,8,0,0,DebtConsol
0,682,79099,71,0.16,117358,6,77,2,0,0,DebtConsol
0,697,78997,24,0.1221,20994,6,75,1,0,0,DebtConsol
0,782,78894,34,0.0859,6031,6,5,2,0,0,DebtConsol
0,737,78894,18,0.0859,73196,6,16,2,0,0,DebtConsol
0,717,78894,28,0.1287,9470,6,31,1,0,0,DebtConsol
0,707,78894,56,0.1357,23794,6,62,4,0,0,DebtConsol
0,707,78894,5,0.0964,0,6,41,6,0,0,DebtConsol
0,697,78894,56,0.1324,115602,6,29,5,0,0,DebtConsol
0,687,78894,13,0.1347,52757,6,96,0,0,0,DebtConsol
0,677,78894,57,0.1461,25920,6,36,0,2,0,DebtConsol
0,667,78894,43,0.16,30523,6,66,0,0,0,DebtConsol
0,712,78480,33,0.1357,440,6,7,1,0,0,DebtConsol
0,707,78480,2,0.1114,10333,6,28,1,1,0,DebtConsol
0,677,78480,16,0.1254,26390,6,43,4,0,0,DebtConsol
0,712,78270,26,0.1221,116325,6,3,0,0,0,DebtConsol
0,697,78270,73,0.16,62551,6,90,0,0,0,DebtConsol
0,667,78270,11,0.1632,34008,6,98,0,0,0,DebtConsol
0,692,77977,38,0.1496,21881,6,96,1,0,0,DebtConsol
0,712,77844,76,0.1904,33894,6,99,0,0,0,DebtConsol
0,692,77844,61,0.1392,31904,6,63,0,1,0,DebtConsol
0,717,77412,26,0.1025,9612,6,41,3,0,0,DebtConsol
0,722,77192,69,0.1273,23251,6,70,0,0,0,DebtConsol
0,662,77192,39,0.1947,58439,6,70,9,0,0,DebtConsol
0,762,76971,40,0.0988,8226,6,18,0,0,0,DebtConsol
0,682,76971,42,0.1411,16935,6,91,1,0,1,DebtConsol
0,722,76911,21,0.1126,7670,6,57,1,0,0,DebtConsol
0,792,76748,31,0.0832,4359,6,15,0,0,0,DebtConsol
0,767,76748,29,0.0932,7264,6,20,0,0,0,DebtConsol
0,732,76748,26,0.0863,18343,6,26,0,1,0,DebtConsol
0,732,76748,32,0.1148,20739,6,44,0,0,0,DebtConsol
0,697,76748,59,0.167,39926,6,78,0,0,0,DebtConsol
0,682,76748,43,0.1531,51605,6,97,1,0,0,DebtConsol
0,662,76748,44,0.1704,8086,6,68,5,0,0,DebtConsol
0,657,76748,44,0.164,13605,6,70,2,1,0,DebtConsol
0,652,76748,27,0.1501,22158,6,80,10,2,1,DebtConsol
0,797,76066,26,0.08,33850,6,57,3,0,0,DebtConsol
0,707,76066,42,0.1287,14045,6,29,1,0,0,DebtConsol
0,742,75600,60,0.1158,36112,6,71,3,0,0,DebtConsol
0,737,75600,69,0.1189,28854,6,52,0,0,0,DebtConsol
0,692,75600,34,0.1565,203525,6,74,0,0,0,DebtConsol
1,677,75600,31,0.06,10844,6,68,3,1,0,DebtConsol
0,667,75600,17,0.1474,36120,6,91,1,0,0,DebtConsol
0,712,75599,56,0.1392,27564,6,93,0,0,0,DebtConsol
0,747,75364,55,0.1183,8156,6,22,2,0,0,DebtConsol
0,732,75364,69,0.1253,25036,6,45,3,0,0,DebtConsol
0,727,75364,13,0.0996,48251,6,50,2,0,0,DebtConsol
0,677,75126,43,0.1531,16034,6,72,4,0,0,DebtConsol
0,677,75125,29,0.16,4723,6,94,6,0,0,DebtConsol
0,772,75005,38,0.0932,4554,6,9,2,0,0,DebtConsol
0,737,75005,29,0.0894,46429,6,56,0,0,0,DebtConsol
0,697,74894,57,0.1505,12147,6,91,0,0,0,DebtConsol
1,702,74884,4,0.1189,25886,6,94,1,1,0,DebtConsol
0,677,74884,20,0.1272,12336,6,46,0,1,0,DebtConsol
1,672,74884,33,0.1324,27905,6,81,1,2,0,DebtConsol
1,657,74884,44,0.1804,24391,6,98,3,2,0,DebtConsol
0,762,74641,19,0.0963,2392,6,47,2,0,0,DebtConsol
1,777,74395,68,0.1148,30928,6,63,2,0,0,DebtConsol
0,752,74395,12,0.0714,8754,6,17,3,0,0,DebtConsol
1,702,74395,13,0.1071,14434,6,56,9,0,1,DebtConsol
0,672,74395,75,0.1778,35251,6,83,6,1,0,DebtConsol
0,672,74147,15,0.1254,7465,6,74,0,0,1,DebtConsol
0,722,74146,11,0.0863,20237,6,32,2,0,0,DebtConsol
0,792,73896,37,0.0751,7353,6,26,0,0,0,DebtConsol
0,762,73896,11,0.0774,112055,6,33,1,0,0,DebtConsol
1,677,73642,23,0.1533,25573,6,95,3,0,1,DebtConsol
0,747,73514,35,0.0894,33660,6,45,0,0,0,DebtConsol
0,687,73386,42,0.1316,63202,6,51,0,0,0,DebtConsol
0,747,73282,38,0.0963,5270,6,27,0,0,0,DebtConsol
0,767,73127,41,0.1114,5404,6,5,0,0,0,DebtConsol
0,762,73127,45,0.0933,3839,6,16,1,0,0,DebtConsol
0,747,73127,13,0.0859,8119,6,23,1,0,0,DebtConsol
0,737,73127,68,0.1099,21914,6,40,1,0,0,DebtConsol
0,722,73127,69,0.128,62739,6,74,3,0,0,DebtConsol
0,717,73127,41,0.1189,125642,6,82,0,1,0,DebtConsol
0,712,73127,22,0.1221,30692,6,92,1,0,0,DebtConsol
0,707,73127,41,0.1134,39702,6,84,0,0,0,DebtConsol
0,692,73127,34,0.1442,13084,6,89,4,0,1,DebtConsol
0,687,73127,23,0.1253,13573,6,30,2,0,0,DebtConsol
0,677,73127,34,0.1426,16958,6,92,0,0,0,DebtConsol
1,667,73127,21,0.1537,25908,6,97,1,0,1,DebtConsol
0,662,73127,21,0.1507,27087,6,97,2,0,0,DebtConsol
0,652,73127,15,0.1861,24671,6,72,3,0,0,DebtConsol
0,742,72916,46,0.1126,42106,6,56,3,0,0,DebtConsol
0,797,72864,25,0.0714,13014,6,14,2,0,0,DebtConsol
0,707,72864,13,0.1287,3052,6,76,0,0,0,DebtConsol
0,707,72602,39,0.1273,31992,6,75,0,0,0,DebtConsol
0,747,72600,38,0.0894,68214,6,8,2,0,0,DebtConsol
1,657,72600,36,0.1551,26066,6,98,13,0,1,DebtConsol
0,732,72589,30,0.1221,11961,6,17,2,0,0,DebtConsol
0,687,72387,18,0.1347,53683,6,74,0,0,0,DebtConsol
0,697,72332,21,0.1284,13835,6,87,0,0,0,DebtConsol
0,692,72332,22,0.1221,25449,6,69,0,0,0,DebtConsol
0,682,72332,28,0.1385,14592,6,70,0,0,0,DebtConsol
0,697,72033,72,0.1537,25700,6,92,0,0,0,DebtConsol
0,667,72007,35,0.1726,3505,6,33,2,0,0,DebtConsol
0,752,71786,36,0.0788,8976,6,20,1,0,0,DebtConsol
0,712,71786,71,0.1442,32168,6,48,4,0,0,DebtConsol
0,712,71786,27,0.1099,12529,6,67,0,0,0,DebtConsol
0,702,71786,36,0.1357,17304,6,90,2,0,0,DebtConsol
0,697,71786,72,0.1531,24105,6,84,0,0,0,DebtConsol
0,667,71786,22,0.1292,1152,6,13,3,3,0,DebtConsol
0,667,71786,27,0.1537,22875,6,86,0,0,0,DebtConsol
1,662,71786,43,0.16,18503,6,86,0,0,0,DebtConsol
0,692,71785,40,0.1442,40125,6,92,1,0,0,DebtConsol
0,717,71408,31,0.0933,11370,6,41,0,2,0,DebtConsol
0,777,70944,24,0.0774,18147,6,16,1,0,0,DebtConsol
0,742,70944,55,0.1183,19086,6,67,1,0,0,DebtConsol
0,672,70691,7,0.1357,26343,6,83,1,0,0,DebtConsol
0,687,70657,8,0.1347,15093,6,95,1,0,0,DebtConsol
1,682,70657,37,0.1411,22388,6,91,3,2,0,DebtConsol
0,682,70657,41,0.1172,0,6,0,1,0,0,DebtConsol
0,757,70365,33,0.0838,4365,6,51,0,0,0,DebtConsol
1,732,70365,13,0.1189,3005,6,50,0,1,0,DebtConsol
0,722,70365,55,0.1218,9263,6,48,1,0,1,DebtConsol
0,687,70365,27,0.1442,10754,6,32,5,0,0,DebtConsol
0,782,70070,64,0.1025,14882,6,28,0,0,0,DebtConsol
0,697,70070,19,0.1197,30970,6,71,1,0,0,DebtConsol
0,717,69923,47,0.1218,21441,6,80,1,0,0,DebtConsol
0,737,69862,49,0.1253,51054,6,58,1,0,0,DebtConsol
0,712,69772,15,0.1158,8854,6,68,0,0,0,DebtConsol
1,687,69772,22,0.1186,7406,6,58,14,0,1,DebtConsol
0,707,69591,39,0.1357,12177,6,75,5,0,0,DebtConsol
0,787,69470,41,0.1126,17911,6,32,2,0,0,DebtConsol
0,737,69469,29,0.0788,16472,6,47,0,0,0,DebtConsol
0,682,69469,21,0.1304,19099,6,89,1,0,0,DebtConsol
0,652,69469,14,0.1355,3341,6,19,3,1,0,DebtConsol
0,672,69162,28,0.1496,5494,6,83,4,0,0,DebtConsol
0,672,69009,59,0.167,28332,6,81,0,1,0,DebtConsol
0,732,69001,40,0.1083,35692,6,40,3,0,0,DebtConsol
0,762,68852,15,0.08,5274,6,45,1,0,0,DebtConsol
0,757,68852,26,0.0988,2255,6,45,1,0,0,DebtConsol
0,752,68852,29,0.0788,12564,6,39,0,0,0,DebtConsol
0,732,68852,70,0.1287,7262,6,42,5,0,0,DebtConsol
0,732,68852,6,0.1197,21765,6,49,0,0,0,DebtConsol
0,727,68852,41,0.1183,12609,6,67,0,0,0,DebtConsol
0,712,68852,14,0.1461,3179,6,20,1,0,0,DebtConsol
0,697,68852,19,0.1253,11391,6,67,1,0,0,DebtConsol
0,697,68852,22,0.1253,7473,6,50,0,0,0,DebtConsol
1,692,68852,42,0.1379,24803,6,77,2,0,1,DebtConsol
0,687,68852,33,0.1311,8502,6,57,0,0,1,DebtConsol
0,682,68852,28,0.1474,32153,6,63,5,2,0,DebtConsol
0,682,68852,20,0.1322,23079,6,74,0,0,0,DebtConsol
0,677,68852,22,0.1392,12897,6,47,0,3,0,DebtConsol
1,672,68852,18,0.1312,5513,6,88,9,0,1,DebtConsol
0,692,68558,38,0.1322,6702,6,56,1,0,0,DebtConsol
0,702,68217,33,0.1316,14057,6,37,0,0,0,DebtConsol
0,712,68216,26,0.1316,23802,6,59,1,0,0,DebtConsol
0,662,68216,14,0.1324,9816,6,65,0,1,0,DebtConsol
0,702,68172,54,0.1141,23370,6,70,1,0,0,DebtConsol
0,697,68146,33,0.1347,11401,6,83,0,0,0,DebtConsol
0,777,67893,34,0.0963,59544,6,26,2,0,0,DebtConsol
1,667,67893,16,0.128,13622,6,79,4,2,1,DebtConsol
0,727,67696,19,0.16,9007,6,33,9,0,0,DebtConsol
0,727,67696,56,0.1357,22969,6,23,0,0,0,DebtConsol
0,727,67648,27,0.1136,3010,6,73,1,0,0,DebtConsol
0,692,67609,55,0.1568,13303,6,95,1,0,0,DebtConsol
0,722,67566,35,0.1148,3230,6,26,0,0,0,DebtConsol
0,707,67566,56,0.1357,28296,6,70,1,0,0,DebtConsol
0,722,67564,35,0.1183,10915,6,34,1,0,0,DebtConsol
0,712,67564,28,0.1287,4421,6,16,5,0,1,DebtConsol
0,697,67564,50,0.1348,27292,6,52,0,0,0,DebtConsol
0,677,67564,42,0.1347,26821,6,52,3,0,0,DebtConsol
0,747,67531,44,0.087,20380,6,48,2,0,0,DebtConsol
0,687,67432,33,0.1357,16677,6,45,1,0,0,DebtConsol
0,727,67251,66,0.1253,21216,6,64,0,0,0,DebtConsol
0,777,67231,42,0.0894,16018,6,38,0,0,0,DebtConsol
0,777,67231,23,0.0774,3940,6,8,1,0,0,DebtConsol
0,742,67231,55,0.1183,20357,6,59,0,0,0,DebtConsol
0,737,67231,27,0.0894,13041,6,39,1,0,0,DebtConsol
0,732,67231,26,0.1183,14676,6,61,4,0,0,DebtConsol
0,672,67231,24,0.1422,4377,6,71,0,1,0,DebtConsol
1,722,67230,9,0.0963,1919,6,19,2,0,1,DebtConsol
0,667,67230,23,0.1663,16194,6,84,5,0,0,DebtConsol
0,777,67091,51,0.1114,33809,6,22,1,0,0,DebtConsol
0,722,66926,56,0.0996,16888,6,39,0,0,0,DebtConsol
0,737,66920,37,0.1114,23569,6,70,0,0,0,DebtConsol
0,652,66892,34,0.1576,15827,6,82,1,0,0,DebtConsol
0,647,66892,37,0.1836,8079,6,45,3,2,0,DebtConsol
0,692,66721,13,0.1218,4819,6,55,0,0,0,DebtConsol
0,737,66549,33,0.1253,18154,6,54,0,0,0,DebtConsol
0,682,66549,13,0.1411,4341,6,90,2,0,0,DebtConsol
0,742,66384,49,0.1221,17064,6,56,0,0,0,DebtConsol
0,687,66375,28,0.1426,7573,6,48,2,0,0,DebtConsol
0,667,66200,17,0.1565,6740,6,37,4,0,0,DebtConsol
1,707,66016,12,0.1316,11374,6,68,1,1,0,DebtConsol
0,692,66016,8,0.1183,5492,6,70,2,0,0,DebtConsol
0,777,65845,38,0.0894,1461,6,3,0,0,0,DebtConsol
0,752,65485,26,0.0907,18917,6,33,0,0,0,DebtConsol
0,747,65485,26,0.0963,33895,6,33,0,0,0,DebtConsol
0,717,65485,10,0.1095,24046,6,68,2,0,0,DebtConsol
1,707,65485,28,0.1284,12013,6,42,3,1,0,DebtConsol
0,707,65485,13,0.1159,11781,6,58,2,0,0,DebtConsol
0,677,65485,19,0.1411,60550,6,95,3,0,0,DebtConsol
0,667,65485,16,0.1261,20845,6,47,0,0,0,DebtConsol
0,707,65448,43,0.1457,11937,6,52,0,0,0,DebtConsol
0,662,64934,56,0.1557,15563,6,50,1,1,0,DebtConsol
1,717,64747,11,0.0983,19708,6,37,0,1,0,DebtConsol
0,717,64747,8,0.0894,15354,6,47,3,0,0,DebtConsol
0,707,64747,16,0.1008,4201,6,36,0,0,0,DebtConsol
0,702,64747,39,0.1357,11284,6,94,0,0,0,DebtConsol
0,667,64747,42,0.1425,14036,6,64,0,0,0,DebtConsol
1,662,64747,29,0.157,10586,6,63,0,2,0,DebtConsol
0,767,63591,56,0.1284,14729,6,48,5,0,0,DebtConsol
1,692,63591,16,0.1299,22191,6,85,6,0,1,DebtConsol
0,692,63591,28,0.1287,9123,6,50,2,0,0,DebtConsol
0,682,63591,21,0.1442,9562,6,21,1,0,0,DebtConsol
0,672,63591,7,0.1292,4744,6,32,9,0,0,DebtConsol
0,662,63591,14,0.1496,109498,6,40,0,0,0,DebtConsol
1,722,63211,37,0.1062,17256,6,76,0,1,0,DebtConsol
0,717,63191,44,0.1218,17070,6,24,0,0,0,DebtConsol
0,707,63191,14,0.1426,996,6,76,6,0,0,DebtConsol
0,707,63070,24,0.1158,7693,6,72,3,0,0,DebtConsol
0,687,62785,7,0.1284,1580,6,14,1,0,0,DebtConsol
0,687,62785,8,0.1099,14338,6,34,1,0,0,DebtConsol
0,662,62785,19,0.1217,2778,6,99,6,0,0,DebtConsol
0,672,62450,9,0.1607,11854,6,71,7,0,1,DebtConsol
0,757,62370,18,0.0859,0,6,0,0,0,0,DebtConsol
0,742,62370,41,0.1126,24651,6,42,1,0,0,DebtConsol
0,717,62370,16,0.1324,19937,6,90,0,0,0,DebtConsol
0,707,62370,38,0.1322,26418,6,85,0,0,0,DebtConsol
0,687,62370,29,0.1531,11747,6,49,7,0,0,DebtConsol
0,677,62370,16,0.1273,4987,6,56,1,0,0,DebtConsol
1,707,62075,13,0.1189,4224,6,40,1,0,1,DebtConsol
1,697,61947,8,0.1347,5805,6,80,0,0,1,DebtConsol
0,772,61516,7,0.0705,1326,6,18,0,0,0,DebtConsol
0,757,61516,33,0.1189,15280,6,56,0,0,0,DebtConsol
0,757,61516,21,0.0859,26120,6,32,1,0,0,DebtConsol
0,752,61516,11,0.0832,12183,6,45,0,0,0,DebtConsol
0,707,61516,4,0.1183,7757,6,93,1,0,0,DebtConsol
1,652,61516,7,0.1734,28446,6,64,10,3,0,DebtConsol
0,652,61516,26,0.1533,13025,6,28,3,0,0,DebtConsol
0,767,61515,31,0.0894,11012,6,30,0,0,0,DebtConsol
0,772,61494,26,0.0832,4743,6,28,0,0,0,DebtConsol
0,712,61077,25,0.1272,3910,6,46,0,0,0,DebtConsol
0,672,60928,13,0.1191,11689,6,89,0,0,0,DebtConsol
0,712,60680,37,0.1183,13813,6,52,0,0,0,DebtConsol
0,697,60247,10,0.1545,22670,6,77,1,0,0,DebtConsol
0,752,60169,19,0.08,6938,6,24,2,0,0,DebtConsol
0,722,60167,24,0.1148,13884,6,38,0,0,0,DebtConsol
0,677,60167,26,0.1565,9771,6,36,6,0,0,DebtConsol
0,762,59700,21,0.0983,8516,6,11,0,0,0,DebtConsol
0,707,59700,31,0.1218,17715,6,79,0,0,0,DebtConsol
0,692,59700,40,0.1357,19897,6,72,2,0,0,DebtConsol
0,677,59495,22,0.1442,8928,6,62,2,0,0,DebtConsol
0,777,59379,34,0.0859,10340,6,20,0,0,0,DebtConsol
0,747,59222,19,0.0863,5541,6,26,2,0,0,DebtConsol
0,717,59222,27,0.1183,5587,6,73,0,0,0,DebtConsol
0,677,59220,32,0.1355,30402,6,71,4,0,0,DebtConsol
1,672,59113,20,0.1261,12893,6,76,0,1,0,DebtConsol
0,772,58729,10,0.0774,866,6,2,1,0,0,DebtConsol
1,727,58077,28,0.1324,10994,6,30,0,0,1,DebtConsol
0,717,57713,20,0.1083,7779,6,83,1,0,0,DebtConsol
0,737,57711,38,0.1189,4577,6,16,2,0,0,DebtConsol
0,757,57183,42,0.1316,4923,6,70,2,0,0,DebtConsol
0,737,56641,26,0.0894,9152,6,17,2,0,0,DebtConsol
0,687,55898,13,0.1322,23810,6,73,0,0,0,DebtConsol
0,777,55511,10,0.0768,4988,6,14,0,0,0,DebtConsol
1,667,55511,19,0.1229,13817,6,38,0,1,0,DebtConsol
0,667,55511,18,0.1292,15049,6,71,0,0,0,DebtConsol
0,767,54922,28,0.0859,5401,6,19,1,0,0,DebtConsol
0,687,54124,16,0.1222,8883,6,78,4,0,0,DebtConsol
0,737,53689,29,0.0788,10485,6,36,0,0,0,DebtConsol
0,652,53689,43,0.1722,1055,6,39,1,0,0,DebtConsol
0,772,52400,39,0.0894,8264,6,23,0,0,0,DebtConsol
0,757,51737,21,0.0859,2815,6,8,0,0,0,DebtConsol
0,672,50519,10,0.1459,17012,6,91,1,1,0,DebtConsol
0,772,48275,7,0.0737,122,6,3,0,0,0,DebtConsol
0,677,48213,11,0.1322,9874,6,62,1,0,0,DebtConsol
1,757,46531,16,0.0774,7633,6,28,0,1,0,DebtConsol
1,707,45967,13,0.1008,9115,6,37,11,0,0,DebtConsol
1,682,43747,8,0.1287,4805,6,84,0,0,1,DebtConsol
0,667,42840,8,0.1375,2545,6,14,4,1,0,DebtConsol
0,692,39859,15,0.1287,253,6,3,0,0,0,DebtConsol
1,727,103703,16,0.0963,132103,6,14,0,0,1,CreditCard
1,692,98787,73,0.16,181638,6,70,6,0,0,CreditCard
1,672,98787,53,0.1739,145711,6,96,0,1,0,CreditCard
1,692,98295,16,0.1221,394107,6,77,0,0,0,CreditCard
0,702,96976,64,0.1442,229400,6,94,0,0,0,CreditCard
0,722,94019,38,0.1025,338935,6,78,2,0,0,CreditCard
0,712,94019,60,0.1311,34804,6,79,0,0,0,CreditCard
0,697,94019,33,0.1324,152416,6,80,0,0,0,CreditCard
0,692,91605,13,0.1249,222702,6,30,0,0,0,CreditCard
0,762,88901,67,0.1062,50110,6,10,2,0,0,CreditCard
0,752,87527,41,0.1189,24055,6,54,1,0,0,CreditCard
0,737,87527,24,0.0963,16912,6,30,0,0,0,CreditCard
0,727,87231,10,0.0788,50807,6,51,0,0,0,CreditCard
0,707,86630,59,0.1357,25547,6,32,0,0,0,CreditCard
0,752,86016,26,0.1008,28332,6,51,0,0,0,CreditCard
0,752,85386,20,0.0832,13238,6,23,1,0,0,CreditCard
0,782,83571,40,0.0788,16931,6,34,1,0,0,CreditCard
1,702,82940,21,0.1253,72544,6,93,0,0,0,CreditCard
0,782,82702,12,0.0768,2660,6,23,0,0,0,CreditCard
0,712,82702,67,0.1347,81833,6,84,0,0,0,CreditCard
0,707,82702,71,0.1461,78468,6,84,2,0,0,CreditCard
0,667,82605,75,0.2086,45414,6,98,0,1,0,CreditCard
0,742,82525,15,0.0859,27116,6,41,1,0,0,CreditCard
0,762,81619,40,0.0976,26402,6,87,0,0,0,CreditCard
0,702,81247,24,0.0964,27786,6,85,2,0,1,CreditCard
0,702,80870,57,0.1411,25277,6,80,0,1,0,CreditCard
0,702,80679,51,0.1241,56969,6,89,1,0,0,CreditCard
0,667,80487,10,0.1426,8413,6,75,3,0,0,CreditCard
0,757,80293,30,0.0838,18314,6,50,1,0,0,CreditCard
0,762,80157,15,0.0774,7903,6,25,0,0,0,CreditCard
0,747,79901,54,0.1148,8080,6,23,1,0,0,CreditCard
0,732,79521,18,0.0963,28365,6,44,1,0,0,CreditCard
0,807,79201,41,0.1114,0,6,0,2,0,0,CreditCard
0,707,78894,16,0.1159,57152,6,78,0,0,0,CreditCard
0,732,78564,14,0.0938,36976,6,53,2,0,0,CreditCard
0,707,78058,17,0.1347,12616,6,78,5,0,0,CreditCard
0,732,78015,15,0.0945,30181,6,35,1,0,0,CreditCard
0,732,77346,13,0.0894,83356,6,41,0,0,0,CreditCard
0,747,76748,20,0.1083,120338,6,47,0,0,0,CreditCard
0,737,76748,55,0.1183,24839,6,81,0,0,0,CreditCard
1,692,76545,45,0.1392,10852,6,60,0,5,0,CreditCard
0,717,75989,55,0.1253,51324,6,63,0,0,0,CreditCard
0,752,75844,16,0.0774,17524,6,33,0,0,0,CreditCard
0,767,75600,2,0.0768,7603,6,20,0,0,0,CreditCard
0,737,75600,55,0.1183,43878,6,66,3,0,0,CreditCard
0,667,75600,53,0.1739,11369,6,91,1,0,0,CreditCard
0,737,75506,22,0.1292,47593,6,62,1,0,0,CreditCard
0,762,75364,11,0.0863,16225,6,55,0,0,0,CreditCard
0,677,75275,29,0.1533,18533,6,90,0,0,0,CreditCard
0,777,75125,26,0.08,1226,6,6,3,0,0,CreditCard
0,732,74884,57,0.1273,35227,6,54,5,0,0,CreditCard
0,682,74884,44,0.1236,33859,6,88,4,0,0,CreditCard
0,672,74884,16,0.1355,16888,6,51,1,1,0,CreditCard
0,727,74787,55,0.1218,30611,6,81,2,0,0,CreditCard
0,757,74641,20,0.0932,18540,6,29,0,0,0,CreditCard
0,707,74565,45,0.1322,15171,6,36,0,1,0,CreditCard
0,742,74395,20,0.1218,7431,6,50,1,0,0,CreditCard
0,717,74395,70,0.1287,111307,6,50,0,0,0,CreditCard
0,757,73896,67,0.1062,24413,6,44,0,0,0,CreditCard
0,717,73710,20,0.1103,68356,6,71,2,0,0,CreditCard
0,712,73662,9,0.1218,63543,6,90,0,0,0,CreditCard
0,712,73642,3,0.1095,6907,6,54,0,0,1,CreditCard
0,732,73127,16,0.0963,7849,6,40,1,0,0,CreditCard
0,712,73127,27,0.1221,9484,6,83,0,0,0,CreditCard
0,682,73127,53,0.145,32682,6,96,0,0,0,CreditCard
1,797,72864,13,0.0838,6844,6,14,0,0,0,CreditCard
0,772,72864,21,0.08,23891,6,19,0,0,0,CreditCard
0,752,72332,43,0.1025,3252,6,25,1,0,0,CreditCard
0,712,72332,27,0.1218,36014,6,66,3,0,0,CreditCard
0,667,72332,35,0.1496,5422,6,46,1,0,0,CreditCard
0,722,72061,27,0.1221,9630,6,36,0,0,1,CreditCard
0,752,71786,57,0.1221,14337,6,46,0,0,0,CreditCard
0,672,71786,44,0.1474,67901,6,79,2,0,0,CreditCard
1,727,71509,41,0.1158,22359,6,25,0,1,0,CreditCard
0,727,71228,19,0.0963,35333,6,66,3,0,0,CreditCard
0,657,70365,39,0.1754,27730,6,57,0,2,0,CreditCard
0,677,69772,53,0.1734,6461,6,64,2,1,0,CreditCard
0,697,69469,25,0.1172,16890,6,64,0,0,0,CreditCard
0,682,69469,10,0.1059,18168,6,68,2,0,0,CreditCard
0,652,68994,6,0.1425,25203,6,93,0,0,0,CreditCard
0,707,68970,16,0.1148,50935,6,74,0,0,0,CreditCard
0,797,68852,25,0.0775,209,6,1,0,0,0,CreditCard
0,742,68852,26,0.0963,3649,6,33,2,0,0,CreditCard
0,677,68852,39,0.1411,14180,6,58,1,0,0,CreditCard
0,647,68852,23,0.1691,6755,6,99,1,0,0,CreditCard
0,677,68495,23,0.1357,55072,6,87,0,0,0,CreditCard
0,697,68217,8,0.1183,13660,6,79,1,0,0,CreditCard
0,777,67566,34,0.0859,13368,6,34,2,0,0,CreditCard
0,757,67231,33,0.0894,24452,6,66,0,0,0,CreditCard
1,722,67231,21,0.1114,36269,6,41,1,1,0,CreditCard
0,662,67231,12,0.1254,20578,6,29,11,0,0,CreditCard
0,737,67062,6,0.0932,2184,6,72,1,0,0,CreditCard
0,717,66549,44,0.1253,16902,6,88,0,0,0,CreditCard
0,722,66375,64,0.1496,12749,6,95,0,0,0,CreditCard
0,722,66200,40,0.1426,42613,6,98,1,0,0,CreditCard
0,687,65950,57,0.1537,43620,6,92,0,0,0,CreditCard
0,702,65845,19,0.1218,15239,6,81,0,0,0,CreditCard
0,682,65485,15,0.1253,10460,6,42,0,0,0,CreditCard
1,662,65485,26,0.133,5181,6,97,3,0,1,CreditCard
0,752,64747,26,0.0932,8903,6,77,0,0,0,CreditCard
1,702,64747,13,0.1008,899,6,15,0,0,1,CreditCard
0,712,64176,33,0.1221,147,6,0,3,0,0,CreditCard
1,782,63591,12,0.0743,1783,6,0,1,0,0,CreditCard
0,722,63591,46,0.1241,28116,6,95,1,0,0,CreditCard
0,682,63591,28,0.1357,24223,6,72,0,0,0,CreditCard
0,772,63275,19,0.0774,6616,6,24,1,0,0,CreditCard
0,777,62743,40,0.0963,4963,6,15,0,0,0,CreditCard
0,747,62454,36,0.1148,36646,6,32,0,0,0,CreditCard
1,727,62370,15,0.0894,8706,6,32,2,0,1,CreditCard
0,722,62370,15,0.0894,4836,6,62,3,0,0,CreditCard
0,722,61947,20,0.0988,10836,6,63,3,0,0,CreditCard
0,797,61516,31,0.0859,2823,6,5,1,0,0,CreditCard
0,742,61077,12,0.0832,29129,6,48,6,0,0,CreditCard
0,757,60169,26,0.0859,15889,6,42,0,0,0,CreditCard
1,672,60169,30,0.1533,14726,6,92,0,0,1,CreditCard
0,697,59338,8,0.133,21573,6,73,1,0,0,CreditCard
0,727,58231,32,0.1148,11820,6,40,1,0,0,CreditCard
0,727,57290,41,0.1183,16566,6,43,0,0,0,CreditCard
0,762,57183,33,0.0894,16495,6,30,1,0,0,CreditCard
1,712,57179,22,0.1158,11025,6,55,1,0,1,CreditCard
1,752,56751,40,0.102,14857,6,31,2,1,0,CreditCard
0,752,56641,16,0.0774,4301,6,37,0,0,0,CreditCard
0,657,56364,5,0.1393,9821,6,56,5,0,2,CreditCard
0,792,54922,19,0.1286,8220,6,10,0,0,0,CreditCard
1,682,54712,2,0.1253,17080,6,44,0,2,0,CreditCard
0,722,53806,18,0.1347,25283,6,99,0,0,0,CreditCard
0,727,53042,11,0.1418,9862,6,16,0,1,0,CreditCard
1,717,53042,6,0.1128,3623,6,90,0,1,0,CreditCard
0,757,50217,12,0.0775,4921,6,30,0,0,0,CreditCard
1,677,95482,18,0.1501,56411,6,75,0,0,0,Business
0,757,90967,41,0.1126,1631,6,65,0,0,0,Business
