"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"2757",2008,11,10,1,2008,1850,2319,2153,"DL",776,"N657DL",131,123,90,86,78,"DFW","ATL",732,7,34,58,0,8,0,20
"2758",2008,11,10,1,1851,1855,2110,2053,"DL",1198,"N903DE",139,118,91,17,-4,"ATL","DTW",594,7,41,0,0,17,0,0
"2759",2008,11,10,1,1602,1605,1641,1619,"DL",1692,"N916DL",99,74,54,22,-3,"ATL","PNS",272,5,40,0,0,22,0,0
"2760",2008,11,10,1,1635,1615,1738,1711,"EV",5107,"N719EV",63,56,26,27,20,"ATL","AGS",143,4,33,0,0,7,0,20
"2761",2008,11,10,1,1930,1550,2135,1800,"EV",5117,"N841AS",65,70,45,215,220,"MOB","ATL",302,13,7,214,0,0,0,1
"2762",2008,11,10,1,1637,1540,1825,1707,"EV",5230,"N760EV",108,87,63,78,57,"ATL","SRQ",445,4,41,57,0,21,0,0
"2763",2008,11,10,1,1016,950,1230,1208,"EV",5245,"N754EV",134,138,108,22,26,"ATL","ALB",852,5,21,17,0,0,0,5
"2764",2008,11,10,1,1906,1854,1959,1937,"EV",5036,"N872AS",53,43,19,22,12,"ATL","CSG",83,3,31,12,0,10,0,0
"2765",2008,11,10,1,1607,1610,1736,1715,"EV",5033,"N978EV",149,125,103,21,-3,"ATL","TUL",674,3,43,0,0,21,0,0
"2766",2008,11,10,1,602,605,911,853,"EV",5186,"N755EV",189,168,142,18,-3,"PVD","ATL",903,23,24,0,0,18,0,0
"2767",2008,11,10,1,1306,1240,1433,1400,"EV",5565,"N836AS",87,80,60,33,26,"FAY","ATL",331,18,9,1,0,7,0,25
"2768",2008,11,10,1,2235,2055,2354,2218,"EV",5057,"N883AS",139,143,125,96,100,"CVG","OKC",756,3,11,0,0,0,0,96
"2769",2008,11,10,1,921,915,1125,1105,"EV",5008,"N871AS",64,50,36,20,6,"MGM","ATL",147,9,19,6,0,14,0,0
"2770",2008,11,10,1,1912,1640,1917,1656,"EV",5241,"N883AS",65,76,49,141,152,"CVG","HSV",325,4,12,141,0,0,0,0
"2771",2008,11,10,1,1436,1350,1551,1502,"EV",5155,"N970EV",135,132,120,49,46,"ATL","OKC",761,4,11,3,0,3,0,43
"2772",2008,11,10,1,1417,1403,1651,1611,"EV",5514,"N926EV",94,68,51,40,14,"MEI","ATL",267,21,22,14,0,26,0,0
"2773",2008,11,10,1,758,805,1028,1012,"EV",5207,"N919EV",90,67,44,16,-7,"BNA","ATL",214,23,23,0,0,16,0,0
"2774",2008,11,10,1,1605,1445,1803,1640,"EV",5341,"N730EV",118,115,91,83,80,"ATL","FNT",644,4,23,77,0,3,0,3
"2775",2008,11,10,1,1859,1901,2050,2024,"EV",5414,"N683BR",171,143,127,26,-2,"ATL","GRK",803,4,40,0,0,26,0,0
"2776",2008,11,10,1,1904,1842,2042,2000,"EV",5327,"N922EV",98,78,56,42,22,"ATL","CRW",363,5,37,22,0,20,0,0
"2777",2008,11,10,1,1151,1120,1438,1414,"F9",106,"N913FR",107,114,94,24,31,"DEN","MSP",680,6,7,18,0,6,0,0
"2778",2008,11,10,1,1402,1313,1623,1545,"FL",318,"N289AT",141,152,116,38,49,"LGA","ATL",761,9,16,38,0,0,0,0
"2779",2008,11,10,1,1738,1741,1930,1901,"FL",114,"N906AT",172,140,145,29,-3,"ATL","DFW",732,13,14,0,0,29,0,0
"2780",2008,11,10,1,1825,1759,2051,2036,"FL",982,"N169AT",146,157,132,15,26,"IND","FLL",1005,4,10,15,0,0,0,0
"2781",2008,11,10,1,1621,1624,1726,1702,"FL",781,"N964AT",125,98,80,24,-3,"ATL","STL",483,5,40,0,0,24,0,0
"2782",2008,11,10,1,1116,1100,1321,1303,"FL",339,"N315AT",125,123,92,18,16,"ATL","PHL",665,4,29,16,0,2,0,0
"2783",2008,11,10,1,1711,1639,1941,1914,"FL",1691,"N924AT",150,155,113,27,32,"EWR","ATL",745,7,30,0,0,0,0,27
"2784",2008,11,10,1,1641,1640,1854,1838,"FL",550,"N943AT",133,118,97,16,1,"ATL","BUF",712,5,31,0,0,16,0,0
"2785",2008,11,10,1,1700,1639,1840,1819,"FL",415,"N289AT",100,100,70,21,21,"ATL","IND",432,9,21,0,0,0,0,21
"2786",2008,11,10,1,1658,1701,1857,1842,"FL",234,"N940AT",119,101,82,15,-3,"ATL","PBI",545,3,34,0,0,15,0,0
"2787",2008,11,10,1,1904,1857,2100,2044,"FL",75,"N946AT",116,107,81,16,7,"ATL","FLL",581,5,30,7,0,9,0,0
"2788",2008,11,10,1,816,818,1145,1118,"FL",302,"N956AT",209,180,154,27,-2,"BUF","RSW",1144,6,49,0,0,27,0,0
"2789",2008,11,10,1,1151,1128,1433,1352,"FL",629,"N284AT",162,144,126,41,23,"PHL","MCO",861,4,32,23,0,18,0,0
"2790",2008,11,10,1,1349,1345,2107,2040,"HA",12,"N580HA",318,295,294,27,4,"HNL","SFO",2398,5,19,27,0,0,0,0
"2791",2008,11,10,1,1338,1340,2112,2040,"HA",20,"N597HA",334,300,303,32,-2,"HNL","SMF",2462,6,25,32,0,0,0,0
"2792",2008,11,10,1,1555,1550,1816,1800,"MQ",3860,"N658MQ",141,130,116,16,5,"VPS","DFW",626,11,14,0,0,16,0,0
"2793",2008,11,10,1,1438,1425,1830,1800,"MQ",3881,"N518MQ",172,155,126,30,13,"DFW","PIT",1068,6,40,0,0,17,0,13
"2794",2008,11,10,1,1927,1830,2212,2130,"MQ",3589,"N922MQ",105,120,90,42,57,"DFW","TYS",772,4,11,42,0,0,0,0
"2795",2008,11,10,1,1919,1905,2036,2020,"MQ",3753,"N611MQ",77,75,54,16,14,"DFW","LFT",351,8,15,14,0,2,0,0
"2796",2008,11,10,1,2324,2130,29,2235,"MQ",3535,"N518MQ",65,65,42,114,114,"DFW","LIT",304,5,18,0,0,0,0,114
"2797",2008,11,10,1,1621,1555,1754,1720,"MQ",3404,"N819MQ",93,85,73,34,26,"BTR","DFW",383,9,11,0,0,31,0,3
"2798",2008,11,10,1,1301,1255,1400,1345,"MQ",3859,"N616MQ",59,50,31,15,6,"DFW","ABI",158,4,24,0,0,9,0,6
"2799",2008,11,10,1,1915,1915,2144,2059,"MQ",4745,"N708MQ",149,104,74,45,0,"RDU","LGA",431,6,69,0,0,45,0,0
"2800",2008,11,10,1,1144,1110,1259,1230,"MQ",3713,"N637MQ",75,80,54,29,34,"DFW","JAN",408,3,18,0,0,0,0,29
"2801",2008,11,10,1,1818,1755,2148,2115,"MQ",3815,"N661MQ",150,140,107,33,23,"DFW","SAV",925,5,38,23,0,10,0,0
"2802",2008,11,10,1,433,440,629,613,"NW",1428,"N9338",116,93,68,16,-7,"MOT","MSP",449,12,36,0,0,16,0,0
"2803",2008,11,10,1,1230,1215,1436,1418,"NW",466,"N8929E",126,123,97,18,15,"ATL","DTW",594,10,19,7,0,3,0,8
"2804",2008,11,10,1,1748,1712,1855,1827,"NW",226,"N364NB",67,75,43,28,36,"IND","DTW",231,9,15,0,0,0,0,28
"2805",2008,11,10,1,1538,1541,1823,1753,"NW",1631,"N351NW",225,192,178,30,-3,"DTW","IAH",1076,15,32,0,0,30,0,0
"2806",2008,11,10,1,1346,1300,1443,1406,"NW",594,"N519US",57,66,43,37,46,"MSP","MKE",297,4,10,33,0,0,0,4
"2807",2008,11,10,1,1042,1028,1151,1119,"NW",1736,"N768NC",69,51,27,32,14,"DTW","GRR",120,3,39,14,0,18,0,0
"2808",2008,11,10,1,1503,1410,1740,1652,"NW",647,"N322US",217,222,196,48,53,"RSW","MSP",1416,10,11,48,0,0,0,0
"2809",2008,11,10,1,1439,1440,1704,1649,"NW",879,"N322NB",265,249,234,15,-1,"MEM","LAX",1619,10,21,0,0,15,0,0
"2810",2008,11,10,1,759,645,955,821,"NW",771,"N364NB",296,276,257,94,74,"IND","LAX",1814,12,27,74,0,20,0,0
"2811",2008,11,10,1,850,855,1046,1023,"OH",6407,"N710CA",176,148,136,23,-5,"ATL","OMA",821,10,30,0,0,23,0,0
"2812",2008,11,10,1,745,745,1007,948,"OH",6498,"N658CA",82,63,34,19,0,"BHM","ATL",134,23,25,0,0,19,0,0
"2813",2008,11,10,1,2125,2125,2255,2233,"OH",6465,"N676CA",150,128,123,22,0,"ATL","IAH",689,9,18,0,0,22,0,0
"2814",2008,11,10,1,1605,1600,1735,1705,"OH",6472,"N658CA",150,125,99,30,5,"ATL","MKE",669,6,45,5,0,25,0,0
"2815",2008,11,10,1,1340,1310,1438,1415,"OH",6516,"N420CA",58,65,44,23,30,"CVG","GRR",268,3,11,23,0,0,0,0
"2816",2008,11,10,1,830,720,1048,952,"OH",6546,"N675BR",78,92,69,56,70,"ATW","CVG",411,2,7,56,0,0,0,0
"2817",2008,11,10,1,1520,1420,1700,1559,"OH",6588,"N528CA",100,99,69,61,60,"RDU","JFK",426,15,16,0,0,1,0,60
"2818",2008,11,10,1,2030,1920,2244,2150,"OH",6686,"N442CA",134,150,115,54,70,"JAX","LGA",834,9,10,54,0,0,0,0
"2819",2008,11,10,1,1527,1501,1646,1628,"OO",6304,"N918SW",79,87,62,18,26,"DEN","BIL",455,4,13,18,0,0,0,0
"2820",2008,11,10,1,1555,1457,1656,1609,"OO",6623,"N926SW",61,72,47,47,58,"SFO","BUR",326,3,11,0,0,0,0,47
"2821",2008,11,10,1,706,710,904,849,"OO",4530,"N461SW",118,99,79,15,-4,"ABQ","SLC",493,6,33,0,0,15,0,0
"2822",2008,11,10,1,1529,1527,1839,1810,"OO",6201,"N710SK",190,163,158,29,2,"ORD","IAH",925,17,15,2,0,27,0,0
"2823",2008,11,10,1,1307,1240,1417,1338,"OO",6588,"N965SW",70,58,33,39,27,"SFO","RNO",192,6,31,0,0,12,0,27
"2824",2008,11,10,1,2334,2200,108,2314,"OO",2557,"N506CA",94,74,70,114,94,"MKE","OMA",426,9,15,88,0,20,0,6
"2825",2008,11,10,1,1043,1042,1252,1218,"OO",6404,"N983SW",129,96,101,34,1,"EUG","SFO",451,17,11,0,0,33,0,1
"2826",2008,11,10,1,1632,1636,1732,1717,"OO",6128,"N754SK",60,41,19,15,-4,"COS","DEN",72,10,31,0,0,15,0,0
"2827",2008,11,10,1,1026,931,1232,1044,"OO",6336,"N970SW",126,73,96,108,55,"RNO","SFO",192,16,14,0,0,108,0,0
"2828",2008,11,10,1,1059,1038,1218,1200,"OO",5526,"N583SW",79,82,60,18,21,"SFO","PMD",316,3,16,0,0,0,0,18
"2829",2008,11,10,1,1902,1902,2200,2144,"OO",6720,"N918SW",118,102,89,16,0,"DEN","XNA",616,5,24,0,0,16,0,0
"2830",2008,11,10,1,1918,1902,2209,2152,"OO",6702,"N945SW",111,110,89,17,16,"DEN","FAR",627,4,18,0,0,1,0,16
"2831",2008,11,10,1,1714,1626,1744,1708,"OO",5492,"N565SW",30,42,18,36,48,"SFO","MRY",77,3,9,0,0,0,0,36
"2832",2008,11,10,1,840,811,1029,1002,"OO",5836,"N907SW",49,51,27,27,29,"ORD","FWA",157,5,17,27,0,0,0,0
"2833",2008,11,10,1,1015,905,1228,1038,"OO",5715,"N221SW",133,93,114,110,70,"CEC","SFO",304,7,12,0,0,110,0,0
"2834",2008,11,10,1,1956,1955,2115,2056,"OO",4512,"N604SK",79,61,40,19,1,"SLC","JAC",205,3,36,1,0,18,0,0
"2835",2008,11,10,1,1839,1839,2148,2123,"OO",5816,"N748SK",129,104,81,25,0,"ORD","ABE",654,11,37,0,0,25,0,0
"2836",2008,11,10,1,1427,1300,1548,1412,"OO",4520,"N446SW",81,72,68,96,87,"BTM","SLC",357,4,9,0,0,9,0,87
"2837",2008,11,10,1,1618,1450,1743,1616,"OO",5788,"N294SW",85,86,70,87,88,"FAT","LAS",258,10,5,46,0,0,0,41
"2838",2008,11,10,1,1339,1257,1434,1356,"OO",5756,"N233SW",55,59,37,38,42,"SFO","CIC",153,5,13,0,0,0,0,38
"2839",2008,11,10,1,1426,1422,1747,1732,"OO",6614,"N936SW",141,130,122,15,4,"PSC","DEN",853,10,9,0,0,11,0,4
"2840",2008,11,10,1,613,620,752,731,"OO",5701,"N216SW",99,71,74,21,-7,"SBA","SJC",234,8,17,0,0,21,0,0
"2841",2008,11,10,1,957,617,1056,725,"OO",6692,"N728SK",59,68,29,211,220,"HDN","DEN",142,5,25,211,0,0,0,0
"2842",2008,11,10,1,1901,1902,2231,2215,"OO",6714,"N979SW",150,133,111,16,-1,"DEN","MEM",872,7,32,0,0,16,0,0
"2843",2008,11,10,1,1041,1046,1240,1210,"OO",5800,"N965SW",119,84,91,30,-5,"MFR","SFO",329,11,17,0,0,30,0,0
"2844",2008,11,10,1,1617,1516,1813,1734,"OO",6082,"N707SK",116,138,99,39,61,"PDX","LAX",834,9,8,28,0,0,0,11
"2845",2008,11,10,1,1002,945,1140,1119,"UA",341,"N426UA",98,94,69,21,17,"ORD","OMA",416,4,25,17,0,4,0,0
"2846",2008,11,10,1,1605,1333,2131,1929,"UA",628,"N563UA",206,236,192,122,152,"SAN","ORD",1723,5,9,0,0,0,0,122
"2847",2008,11,10,1,1236,1144,2108,2019,"UA",176,"N546UA",332,335,301,49,52,"SFO","BOS",2704,5,26,10,0,0,0,39
"2848",2008,11,10,1,1339,1336,1605,1545,"UA",820,"N527UA",146,129,113,20,3,"SFO","SEA",679,4,29,0,0,17,0,3
"2849",2008,11,10,1,2214,2020,2335,2158,"UA",959,"N563UA",141,158,123,97,114,"ORD","DEN",888,5,13,0,0,0,0,97
"2850",2008,11,10,1,1824,1730,2032,2005,"UA",949,"N528UA",248,275,232,27,54,"ORD","SEA",1721,3,13,0,0,0,0,27
"2851",2008,11,10,1,1143,1107,1250,1228,"UA",1210,"N376UA",67,81,52,22,36,"MSP","ORD",334,4,11,6,0,0,0,16
"2852",2008,11,10,1,1146,1038,1722,1630,"UA",422,"N415UA",216,232,188,52,68,"DEN","EWR",1605,9,19,0,0,52,0,0
"2853",2008,11,10,1,833,753,833,817,"UA",739,"N375UA",60,84,46,16,40,"DAY","ORD",240,4,10,16,0,0,0,0
"2854",2008,11,10,1,1054,1058,1251,1232,"UA",1167,"N527UA",117,94,94,19,-4,"LAX","SFO",337,4,19,0,0,19,0,0
"2855",2008,11,10,1,1720,1605,2001,1852,"UA",620,"N819UA",101,107,78,69,75,"ORD","DCA",612,3,20,69,0,0,0,0
"2856",2008,11,10,1,833,736,1152,1100,"UA",1178,"N575UA",139,144,117,52,57,"SMF","DEN",910,7,15,52,0,0,0,0
"2857",2008,11,10,1,1823,1729,1948,1912,"UA",651,"N530UA",145,163,119,36,54,"EWR","ORD",719,5,21,0,0,0,0,36
"2858",2008,11,10,1,1746,1555,1943,1745,"UA",562,"N823UA",117,110,93,118,111,"SFO","PDX",550,5,19,111,0,7,0,0
"2859",2008,11,10,1,1057,958,1555,1524,"US",460,"N672AW",178,206,159,31,59,"PHX","IND",1489,6,13,31,0,0,0,0
"2860",2008,11,10,1,1341,1330,1556,1539,"US",864,"N422US",135,129,122,17,11,"TPA","PIT",873,5,8,11,0,6,0,0
"2861",2008,11,10,1,1542,1432,1629,1528,"US",281,"N316AW",107,116,95,61,70,"PHX","SJC",621,4,8,1,0,0,0,60
"2862",2008,11,10,1,1218,1130,1549,1516,"US",7,"N629AW",151,166,133,33,48,"SEA","PHX",1107,3,15,3,0,0,0,30
"2863",2008,11,10,1,1948,1900,2151,2114,"US",1782,"N951UW",63,74,47,37,48,"BNA","CLT",329,6,10,0,0,0,0,37
"2864",2008,11,10,1,2040,1950,2154,2110,"US",1100,"N929UW",74,80,56,44,50,"CLT","BWI",361,6,12,0,0,0,0,44
"2865",2008,11,10,1,748,740,1033,1013,"US",1077,"N193UW",285,273,268,20,8,"TPA","PHX",1788,8,9,8,0,12,0,0
"2866",2008,11,10,1,1810,1800,1916,1859,"US",1941,"N421US",66,59,29,17,10,"RDU","CLT",130,5,32,2,0,7,0,8
"2867",2008,11,10,1,1836,1845,2156,2137,"US",1137,"N708UW",260,232,222,19,-9,"PHL","DFW",1302,11,27,0,0,19,0,0
"2868",2008,11,10,1,2044,1950,2236,2154,"US",1849,"N958UW",172,184,151,42,54,"PHL","MSP",980,4,17,16,0,0,0,26
"2869",2008,11,10,1,855,800,1039,1000,"US",989,"N440US",104,120,90,39,55,"CLT","FLL",631,4,10,39,0,0,0,0
"2870",2008,11,10,1,1313,1300,1453,1435,"US",846,"N433US",100,95,74,18,13,"CLT","PHL",448,4,22,0,0,5,0,13
"2871",2008,11,10,1,2040,2005,2302,2158,"US",1865,"N430US",202,173,146,64,35,"CLT","DFW",936,8,48,0,0,64,0,0
"2872",2008,11,10,1,1356,1320,1516,1500,"US",1615,"N954UW",140,160,126,16,36,"CLT","MCI",809,2,12,16,0,0,0,0
"2873",2008,11,10,1,802,640,1128,1016,"US",1604,"N952UW",146,156,129,72,82,"MSP","PHL",980,7,10,72,0,0,0,0
"2874",2008,11,10,1,1821,1755,2142,2047,"US",1147,"N763US",381,352,335,55,26,"PHL","SAN",2369,3,43,26,0,29,0,0
"2875",2008,11,10,1,1655,1700,1839,1755,"US",396,"N164AW",224,175,190,44,-5,"DFW","LAS",1055,7,27,0,0,44,0,0
"2876",2008,11,10,1,2115,2111,2321,2259,"US",587,"N644AW",186,168,155,22,4,"PHX","GEG",1020,3,28,0,0,20,0,2
"2877",2008,11,10,1,1704,1705,2034,2012,"US",188,"N664AW",330,307,289,22,-1,"FLL","PHX",1972,10,31,0,0,22,0,0
"2878",2008,11,10,1,1631,1630,1751,1736,"US",1409,"N460UW",140,126,101,15,1,"CLT","MSY",651,3,36,0,0,14,0,1
"2879",2008,11,10,1,1756,1745,2243,2227,"US",1037,"N122US",227,222,203,16,11,"PHL","SJU",1576,5,19,11,0,5,0,0
"2880",2008,11,10,1,953,940,1303,1248,"US",1419,"N181UW",370,368,323,15,13,"PHL","LAX",2401,12,35,13,0,2,0,0
"2881",2008,11,10,1,1807,1810,2047,2029,"US",1437,"N172US",340,319,299,18,-3,"CLT","LAX",2125,10,31,0,0,18,0,0
"2882",2008,11,10,1,1135,1135,1257,1241,"US",1432,"N947UW",82,66,42,16,0,"PHL","PVD",238,3,37,0,0,16,0,0
"2883",2008,11,10,1,1800,1810,2122,2059,"US",284,"N826AW",142,109,86,23,-10,"SJC","PHX",621,40,16,0,0,23,0,0
"2884",2008,11,10,1,1839,1842,2127,2058,"US",655,"N829AW",108,76,55,29,-3,"SNA","PHX",338,25,28,0,0,29,0,0
"2885",2008,11,10,1,1559,1530,1708,1635,"WN",37,"N607SW",69,65,48,33,29,"DAL","HOU",239,7,14,0,0,4,0,29
"2886",2008,11,10,1,2132,2110,2216,2155,"WN",2463,"N272WN",44,45,31,21,22,"HOU","AUS",148,4,9,21,0,0,0,0
"2887",2008,11,10,1,1537,1425,1650,1550,"WN",185,"N627SW",73,85,57,60,72,"RNO","LAX",390,7,9,0,0,0,0,60
"2888",2008,11,10,1,732,650,1247,1210,"WN",3764,"N492WN",195,200,185,37,42,"OAK","AUS",1497,4,6,37,0,0,0,0
"2889",2008,11,10,1,1234,1110,1402,1235,"WN",28,"N494WN",148,145,135,87,84,"TPA","HOU",781,4,9,84,0,3,0,0
"2890",2008,11,10,1,1239,1240,1846,1830,"WN",2616,"N718SW",247,230,221,16,-1,"SEA","MDW",1733,8,18,0,0,16,0,0
"2891",2008,11,10,1,1831,1800,1939,1910,"WN",3866,"N401WN",128,130,101,29,31,"BWI","MDW",611,6,21,0,0,0,0,29
"2892",2008,11,10,1,1415,1345,1607,1545,"WN",2023,"N713SW",232,240,222,22,30,"TPA","ABQ",1497,3,7,1,0,0,0,21
"2893",2008,11,10,1,1810,1750,1901,1835,"WN",184,"N506SW",111,105,99,26,20,"DAL","ELP",562,3,9,4,0,6,0,16
"2894",2008,11,10,1,800,800,1227,1210,"WN",1665,"N391SW",207,190,170,17,0,"HOU","PHL",1335,21,16,0,0,17,0,0
"2895",2008,11,10,1,1835,1800,1944,1920,"WN",3604,"N416WN",69,80,59,24,35,"LAX","OAK",337,4,6,24,0,0,0,0
"2896",2008,11,10,1,1400,1320,1452,1420,"WN",204,"N236WN",52,60,39,32,40,"SEA","GEG",224,4,9,32,0,0,0,0
"2897",2008,11,10,1,1809,1745,1911,1850,"WN",3773,"N901WN",122,125,108,21,24,"FLL","MSY",673,3,11,21,0,0,0,0
"2898",2008,11,10,1,2119,1935,2338,2040,"WN",2012,"N605SW",139,65,52,178,104,"AMA","DAL",324,4,83,0,68,74,0,36
"2899",2008,11,10,1,1215,1145,1414,1350,"WN",2100,"N203WN",119,125,103,24,30,"JAX","IND",688,8,8,0,0,0,0,24
"2900",2008,11,10,1,1433,1330,1602,1450,"WN",3165,"N420WN",89,80,79,72,63,"SNA","SMF",404,4,6,0,0,13,0,59
"2901",2008,11,10,1,1651,1625,1749,1725,"WN",2050,"N612SW",118,120,101,24,26,"PHX","SMF",647,5,12,0,0,0,0,24
"2902",2008,11,10,1,1933,1850,2119,2010,"WN",58,"N340LV",166,140,153,69,43,"TPA","HOU",781,4,9,3,0,26,0,40
"2903",2008,11,10,1,1350,1330,1515,1500,"WN",3319,"N294WN",85,90,71,15,20,"SAN","OAK",446,7,7,1,0,0,0,14
"2904",2008,11,10,1,1742,1700,1836,1800,"WN",44,"N525SW",54,60,43,36,42,"HOU","DAL",239,3,8,0,0,0,0,36
"2905",2008,11,10,1,907,825,1036,955,"WN",113,"N713SW",89,90,72,41,42,"MHT","PHL",290,6,11,41,0,0,0,0
"2906",2008,11,10,1,1108,1045,1301,1240,"WN",3936,"N731SA",113,115,96,21,23,"FLL","RDU",680,3,14,21,0,0,0,0
"2907",2008,11,10,1,1048,1050,1243,1225,"WN",2673,"N413WN",115,95,93,18,-2,"LAX","SFO",337,6,16,0,0,18,0,0
"2908",2008,11,10,1,848,820,1226,1155,"WN",2298,"N611SW",158,155,139,31,28,"SEA","DEN",1024,7,12,28,0,3,0,0
"2909",2008,11,10,1,1247,1225,1615,1600,"WN",2298,"N611SW",148,155,134,15,22,"DEN","MSY",1062,4,10,0,0,0,0,15
"2910",2008,11,10,1,1618,1545,1742,1710,"WN",3948,"N604SW",84,85,72,32,33,"OAK","SAN",446,3,9,0,0,0,0,32
"2911",2008,11,10,1,2142,2115,2344,2325,"WN",1933,"N723SW",62,70,53,19,27,"SAN","TUS",367,3,6,0,0,0,0,19
"2912",2008,11,10,1,2237,1935,2351,2040,"WN",59,"N655WN",74,65,63,191,182,"MAF","DAL",319,4,7,0,0,181,0,10
"2913",2008,11,10,1,1220,1125,1344,1305,"WN",2588,"N421LV",84,100,71,39,55,"SAN","SFO",447,4,9,0,0,39,0,0
"2914",2008,11,10,1,2038,2005,2205,2130,"WN",3855,"N363SW",87,85,74,35,33,"LAS","SMF",397,4,9,0,0,10,0,25
"2915",2008,11,10,1,756,640,1010,839,"XE",3085,"N13903",134,119,100,91,76,"EWR","TYS",631,10,24,76,0,15,0,0
"2916",2008,11,10,1,1405,1407,1828,1812,"XE",2677,"N16112",203,185,170,16,-2,"SLC","IAH",1195,12,21,0,0,16,0,0
"2917",2008,11,10,1,1308,1250,1546,1522,"XE",3004,"N29917",158,152,128,24,18,"IAH","MKE",984,4,26,0,0,6,0,18
"2918",2008,11,10,1,2029,1935,2304,2228,"XE",1277,"N12900",155,173,113,36,54,"EWR","ATL",745,5,37,0,0,0,0,36
"2919",2008,11,10,1,1347,1330,1533,1513,"XE",2763,"N14171",106,103,80,20,17,"BGR","EWR",393,4,22,0,0,20,0,0
"2920",2008,11,10,1,1545,1515,1713,1642,"XE",1206,"N16976",88,87,54,31,30,"EWR","IAD",213,8,26,1,0,1,0,29
"2921",2008,11,10,1,913,840,1100,1032,"XE",2023,"N17115",107,112,57,28,33,"EWR","PIT",319,6,44,28,0,0,0,0
"2922",2008,11,10,1,1745,1725,2003,1908,"XE",2101,"N13988",198,163,152,55,20,"CVG","IAH",871,10,36,20,0,35,0,0
"2923",2008,11,10,1,1954,1940,2334,2312,"XE",2887,"N11181",160,152,132,22,14,"IAH","GRR",1042,6,22,0,14,8,0,0
"2924",2008,11,10,1,1351,1320,1514,1445,"XE",2342,"N16976",83,85,37,29,31,"BWI","EWR",169,11,35,0,0,29,0,0
"2925",2008,11,10,1,1208,1215,1408,1343,"XE",2555,"N12946",120,88,84,25,-7,"GPT","IAH",376,11,25,0,0,25,0,0
"2926",2008,11,10,1,1454,1435,1618,1559,"XE",2655,"N15574",84,84,51,19,19,"EWR","RIC",278,5,28,3,0,0,0,16
"2927",2008,11,10,1,932,840,1046,958,"XE",2649,"N14933",74,78,55,48,52,"IAH","LRD",301,3,16,48,0,0,0,0
"2928",2008,11,10,1,1438,1410,1844,1803,"XE",2929,"N13161",186,173,126,41,28,"MEM","EWR",946,7,53,0,0,41,0,0
"2929",2008,11,10,1,1541,1515,1747,1654,"XE",2645,"N13978",126,99,104,53,26,"XNA","IAH",438,12,10,0,0,27,0,26
"2930",2008,11,10,1,1156,1145,1352,1308,"XE",2461,"N12957",116,83,83,44,11,"JAN","IAH",351,14,19,0,0,33,0,11
"2931",2008,11,10,1,1911,1820,2116,2037,"XE",2165,"N12924",125,137,85,39,51,"CLT","EWR",529,10,30,0,0,39,0,0
"2932",2008,11,10,1,1414,1338,1758,1729,"XE",3092,"N13123",164,171,136,29,36,"MCI","EWR",1092,7,21,0,0,29,0,0
"2933",2008,11,10,1,1447,1450,1732,1702,"XE",2575,"N14179",225,192,195,30,-3,"EWR","MSP",1008,7,23,0,0,30,0,0
"2934",2008,11,10,1,1307,1253,1445,1415,"XE",2864,"N16919",98,82,41,30,14,"ROC","EWR",246,6,51,0,0,30,0,0
"2935",2008,11,10,1,1729,1640,1939,1859,"XE",2074,"N14977",130,139,94,40,49,"CHS","EWR",628,9,27,0,0,40,0,0
"2936",2008,11,10,1,711,710,917,902,"XE",2056,"N15572",126,112,92,15,1,"IAH","MCI",643,4,30,0,0,15,0,0
"2937",2008,11,10,1,1645,1551,2033,1941,"XE",3113,"N23139",168,170,135,52,54,"OMA","EWR",1133,12,21,0,0,52,0,0
"2938",2008,11,10,1,837,837,1010,946,"YV",2774,"N911FJ",153,129,87,24,0,"PHX","OAK",646,33,33,0,0,24,0,0
"2939",2008,11,10,1,1735,1713,1847,1831,"YV",7046,"N27172",72,78,46,16,22,"IAD","SYR",296,4,22,16,0,0,0,0
"2940",2008,11,10,1,1600,1530,1655,1619,"YV",1038,"N37342",55,49,36,36,30,"HNL","ITO",216,3,16,36,0,0,0,0
"2941",2008,11,10,1,1127,1128,1330,1307,"YV",2649,"N907FJ",123,99,67,23,-1,"CLT","CLE",430,6,50,0,0,23,0,0
"2942",2008,11,10,1,603,603,721,704,"YV",7097,"N75991",78,61,35,17,0,"SPI","ORD",174,10,33,0,0,17,0,0
"2943",2008,11,10,1,600,600,806,727,"YV",7288,"N593ML",126,87,55,39,0,"DTW","IAD",383,10,61,0,0,39,0,0
"2944",2008,11,10,1,1120,1100,1148,1113,"YV",2741,"N902FJ",88,73,32,35,20,"PHX","PSP",261,28,28,35,0,0,0,0
"2945",2008,11,10,1,1717,1655,1854,1839,"YV",7346,"N510MJ",37,44,19,15,22,"ORD","SBN",84,4,14,0,0,0,0,15
"2946",2008,11,10,1,1101,1043,1148,1131,"YV",7202,"N650ML",47,48,27,17,18,"MDT","IAD",94,6,14,0,0,0,0,17
"2947",2008,11,10,1,919,825,1002,933,"YV",7144,"N570ML",43,68,27,29,54,"IAD","PHL",134,4,12,29,0,0,0,0
